Item Name,cat
FINGERPRINT IDENTIFICATION KIT,0
FINGERPRINT SCANNER,0
FINGERPRINTING MACHINE,0
FINGERPRINT-PALM PRINT STATION,0
"FINISHING MACHINE,CONCRETE,ROTARY",0
"FIRE CONTROL DESIGNATING, INDICATING",0
FIRE FIGHTING EQUIPMENT,0
FIRE HOSE,0
"FIRE STARTER,AVIATI",0
"FIRE STARTING TOOL,MAGNESIUM",0
FIREARM TRAINING SYSTEM,0
FIREMANS HELMET   ,0
FIREMEN'S BOOT,0
FIREMENS GLOVES   ,0
"FIRING ATTACHMENT,BLANK AMMUNITION",2
"FIRING DEVICE,DEMOLITION",0
"FIRING DEVICE,NON-LETHAL",0
"FIRING MECHANISM,GUN",2
"FIRST AID KIT,EYE DRESSING",0
"FIRST AID KIT,GENERAL PURPOSE",0
"FIRST AID KIT,INDIVIDUAL",0
"FIRST AID KIT,UNIVERSAL",0
"FIRST AID KIT,UTILIAL PURPOSE",0
"FIRST AID KIT,UTILITY",0
"FISHING KIT,EMERGENCY",0
FISHING VESSELS,0
FITNESS EQUIPMENT AND SUPPLIES,0
FITTING            ,0
"FITTING ASSEMBLY,RETENTION STRAP",0
"FITTING ASSEMBLY,RH",0
"FITTING ASSY,SEAT  ",0
"FITTING ASSY,SUPPORT",0
"FITTING FOR ROPE, CABLE, CHAIN",0
"FITTING SET,LINER,HELMET",0
"FITTING,CABIN ROOF ",0
"FITTING,LANDING GEAR",0
"FITTING,OIL DRAIN,TRANSMISSION",0
"FITTING,OUTLET,FUEL",0
"FITTING,STRUCTURAL COMPONENT,AIRCRAFT",0
"FITTING,SUPPORT,FUSELAGE",0
"FITTINGS FOR ROPE, CABLE AND CHAIN",0
FIXED SITE DECONTAMINATION SYSTEM,0
"FIXTURE,AIRCRAFT MAINTENANCE",0
"FIXTURE,CYCLIC STIC",0
"FIXTURE,LIGHTING",0
"FIXTURE,TEST       ",0
"FIXTURE,TEST,FIRE CONTROL INSTRUMENT",0
"FLAG,INDIVIDUAL",0
"FLAG,NATIONAL",0
"FLAG,STAKE,MARKING ",0
FLAGPOLE,0
FLAGSTAFF,0
"FLAMELESS RATION HEATER, WASTE",0
FLANGE FUEL TANK   ,0
"FLANGE,DUCT OIL COO",0
"FLAP,POUCH FIELD PACK",0
FLASH LAMP         ,0
"FLASH UNIT,PHOTOGRAPHIC,REPEATING",0
"FLASH, CAMERA",0
"FLASHER,THERMAL",2
FLASHLAMP TRIGGER A,0
FLASHLIGHT,0
FLASHLIGHT KIT     ,0
"FLASHLIGHT,TACTICAL",2
FLAT PANEL MONITOR,0
FLATBED SCANNER,0
FLATWARE SET,0
FLEX LIGHT TRACK   ,0
FLG NTL US 5FT H C-2A,0
FLIP FILTER CAUTION,0
FLOOD LIGHT SET MODIFIED LIGHT SOURCE (FLS),0
FLOODLIGHT ASSEMBLY,0
"FLOODLIGHT SET,ELECTRIC",0
"FLOODLIGHT SET,TRAILER MOUNTED",0
"FLOODLIGHT,ELECTRIC",0
"FLOODLIGHT,EMERGENC",0
"FLOODLIGHT,TELE",0
FLOOR COVERINGS,0
"FLOOR PLATE,PLATFOR",0
"FLOOR POLISHERS, VACUUM CLEANING EQUIP",0
"FLOOR,TENT",0
"FLOORBOARD,TRAILER ",0
FLOORING GRID      ,0
"FLOORPLATE,SNIPER RIFLE",2
"FLOSS,WAXED,DENTAL",0
"FLOTATION VEST,TACTICAL",2
FLUORESCENT LAMPS,0
"FLY,TENT",0
"FOAM LIQUID,FIRE EXTINGUISHING",0
"FOCUSING RING,OPTICAL INSTRUMENT,NIGHT VISION",0
"FOLDER SET,FILE",0
"FOLDER,EQUIPMENT RECORD",0
"FOLDER,FILE",0
"FOLDER,FILE,HANGING",0
"FOOD CONTAINER,INSU",0
"FOOD CONTAINER,INSULATED",0
"FOOD CONTAINER,VACU",0
"FOOD COOKING, BAKING, AND SERVING EQUIP",0
"FOOD PACKET,SURVIVAL",0
FOOD PRODUCTS MACHINERY AND EQUIPMENT,0
"FOOD SERVICE EQUIPMENT,TABLE",0
"FOOD TRANSPORTER,INSULATED",0
"FOOT PAD,AMMO BOX  ",0
FOOTREST,0
FOOTSWITCH ASSEMBLY,0
"FOOTWEAR COVERS,OPERATING ROOM",0
"FOOTWEAR, MEN'S",0
FORCE GRADIENT ASSY,0
"FORCED ENTRY AND RESCUE EQUIPMENT,AIRCRAFT CRASH",0
"FORCED ENTRY AND RESCUE EQUIPMENT,MULTIPURPOSE",0
"FORCEPS,DRESSING",0
"FORCEPS,HEMOSTATIC",0
"FORCEPS,HEMOSTATIC CLIP",0
"FORCEPS,RUBBER DAM CLAMP,DENTAL",0
"FORCEPS,STERILIZER",0
"FORCEPS,TISSUE",0
"FORCEPS,TOOTH EXTRACTING",0
"FORCEPS,TRACHEAL TUBE",0
"FORDING KIT,DEEP WA",0
FORK EXTENSION ASSEMBLY,0
"FORK,3-WAY,HYDRAULIC",0
"FORK,FIELD MESS",0
"FORK,LIFT TRUCK",3
"FORK,PALLET LIFTING",0
"FORK,TABLE",0
FORKLIFT,0
"FORKLIFT,ROUGH TERR",0
"FORM,PRINTED",0
"FORMER,AIRCRAFT",0
FORWARD AREA WATER ,0
FORWARD ASSIST ASSEMBLY,0
FORWARD LOOKING INFRARED IMAGING SYSTEM,0
"FOUNTAIN, WATER",0
"FOUNTAIN,EYE AND FACE WASH",0
FRAME              ,0
"FRAME ASSEMBLY,FIELD PACK",0
"FRAME SECTION,STRUCTURAL,VEHICULAR",0
"FRAME SECTION,WINDOW,VEHICULAR",0
FRAME SPECTACLE INDUSTRIAL,0
"FRAME,ARMOR,VEHICULAR WINDOW",2
"FRAME,FIELD PACK",0
"FRAME,HAND HACKSAW",0
"FRAME,HARNESS,SHOULDER",0
"FRAME,OUTER WIRE PA",0
"FRAME,PACK,MOLLE   ",0
"FRAME,PICTURE",0
"FRAME,STRUCTURAL,VEHICULAR",0
"FRAME,TRAILER,120 MILLIMETER MORTAR",0
"FRAME,TRIGGER      ",0
"FRAME,USMC PACK    ",0
"FRAME,WINDOW,VEHICULAR",0
FREEWHEELING ASSEMB,0
FREEZER,0
"FREEZER,LABORATORY ",0
FRONT FLIP SIGHT LO,0
FRONT RAIL KIT     ,0
FRYER,0
"FRYER,DEEP FAT",0
FUEL CAN,0
"FUEL CONTROL,MAIN,T",0
"FUEL CONTROL,MAIN,TURBINE ENGINE",0
"FUEL FITTING,CROSSO",0
FUEL STORAGE TANKS,0
"FUEL SYSTEM,SUPPLY POINT",0
"FUEL TANK,PATCH KIT",0
FULL AUTO TRIGGER K,0
FUNNEL,0
"FUSE,CARTRIDGE",0
"GAFF SET,TREE-POLE CLIMBERS",0
GAGE BACKLASH      ,0
"GAGE,AIR,LOW PRESSURE,PNEUMATIC FLOATING EQUIPMENT",0
"GAGE,BARREL EROSION",0
"GAGE,BARREL,EROSION",0
"GAGE,DEPTH AND PRESSURE DIVERS",0
"GAGE,DEPTH,MICROMETER",0
"GAGE,DEPTH,TIRE TREAD",0
"GAGE,FIRING PIN PROTRUSION",0
"GAGE,HEADSPACE",0
"GAGE,PLUG,BORE,STRAIGHT",0
"GAGE,PLUG,PLAIN CYLINDRICAL",0
"GAGE,PROFILE",0
"GAGE,RING,TAPER",0
"GAGE,SPECIAL PLUG  ",0
"GAGE,THICKNESS",0
"GAGE,TIRE PRESSURE,SELF-CONTAINED",0
"GAITER,NECK        ",0
GAITERS,0
"GAMES, TOYS, WHEELED, GOODS",0
GARDENING IMPLEMENTS AND TOOLS,0
GAS CHROMATOGRAPH-MASS SPECTROMETER,0
"GAS ENGINES, EXCEPT AIRCRAFT",0
GAS MASK POUCH     ,0
"GAS TURBINES AND JET ENGINES, AIRCRAFT",0
"GAS WELD, HEAT CUTTING, METALIZING EQUIP",0
GASKET,0
GASKET SET,0
"GASKET,RESERVOIR,HYDRAULIC",0
"GAUGE,FIRING,PIN PROTRUSION",0
"GAUGE,SCUBA,3K     ",0
"GAUZE,ABSORBENT",0
"GAUZE,PETROLATUM",0
GEAR ASSEMBLY      ,0
"GEAR BOX ASSEMBLY,T",0
"GEAR BOX,ASSEMBLY  ",0
GEAR RACK,0
"GEAR,SPUR",0
"GEARBOX ASSEMBLY,AIRCRAFT",0
"GEARBOX ASSY,T R 90",0
"GEARBOX,ASSEMBLY   ",0
"GEARBOX,TAILROTOR  ",0
GEARCASE-MOTOR,0
GEARSHAFT ASSY     ,0
"GEARSHAFT,HELICAL",0
"GEARSHAFT,SPUR",0
"GENERAL PACKET,INDIVIDUAL SURVIVAL KIT",0
GENERATING UNIT    ,0
GENERATOR,0
"GENERATOR SET,DIESEL ENGINE",0
"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",0
"GENERATOR SET,ENGINE ACCESSORY",0
"GENERATOR SET,GASOLINE ENGINE",0
"GENERATOR SET,GASOLINE ENGINE,TRAILER MOUNTED",0
"GENERATOR SET,PORTA",0
"GENERATOR,ALTERNATI",0
"GENERATOR,ALTERNATING CURRENT",0
"GENERATOR,ALTERNATING CURRENT-DIRECT CURRENT",0
"GENERATOR,DIRECT CURRENT",0
"GENERATOR,ELECTRONIC MARKER",0
"GENERATOR,ENGINE ACCESSORY",0
"GENERATOR,FUNCTION,ELECTRONIC TEST",0
"GENERATOR,GAS ENGINE",0
"GENERATOR,HAND HELD",0
"GENERATOR,MESSAGE  ",0
"GENERATOR,SIGNAL",0
"GENERATOR,SWEEP",0
"GENERATOR,TACHOMETER",0
"GENERATOR,TONE,MAST",0
"GENERATORS AND GEN SETS, DEMIL B",0
"GENERATORS AND GEN SETS, DEMIL Q",0
"GENERATORS AND GENERATOR SETS, ELECTRICA",0
GIMBAL             ,0
GIMBLE ASSEMBLY    ,0
"GL,KIT ASSEMBLY    ",0
GLASS CLEANER,0
"GLASS,WINDSHILD    ",0
"GLASSES,PROTECTIVE,EXAMINATION AND TREATMENT",0
GLIDERS,0
GLOBAL POSITIONING SATELLITE (GPS) EQUIP,0
GLOBAL POSITIONING SYSTEM RECEIVER,0
"GLOVE INSERTS,COLD WEATHER",0
"GLOVE INSERTS,HIGH TEMPERATURE PROTECTIVE",0
GLOVE LINER        ,0
"GLOVE SHELLS,COLD WEATHER",0
"GLOVE SHELLS,FLYERS",0
"GLOVE,PATIENT EXAMINING",0
"GLOVES, COLD WEATHER",0
"GLOVES, SAFETY",0
"GLOVES,ANIMAL HANDLING",0
"GLOVES,ANTI-VIBRATION",0
"GLOVES,BARBED TAPE-WIRE HANDLERS",0
"GLOVES,CHEMICAL AND OIL PROTECTIVE",0
"GLOVES,COLD WEATHER",0
"GLOVES,COMBAT",2
"GLOVES,DISPOSABLE",0
"GLOVES,DIVERS SUIT",0
"GLOVES,FLAME RESISTANT",0
"GLOVES,FLYERS",0
"GLOVES,FUEL HANDLERS,JP-8",0
"GLOVES,FUEL,HANDLERS,JP-8",0
"GLOVES,HEAT PROTECTIVE",0
"GLOVES,IMPACT PROTECTIVE",0
"GLOVES,LEATHER     ",0
"GLOVES,MENS",0
"GLOVES,MEN'S                 ",0
"GLOVES,MENS AND WOMENS",0
"GLOVES,MEN'S AND WOMEN'S",0
"GLOVES,RAPPELLING",0
"GLOVES,ROCKET FUEL HANDLERS",0
"GLOVES,RUBBER,INDUSTRIAL",0
"GLOVES,RUBBER,MULTIPURPOSE",0
"GLOVES,SURGEONS",0
"GLOVES,TACTICAL EXAM",2
"GLOVES,WELDERS",0
"GLOVES,WELDING     ",0
GLOW PLUG,0
"GOGGLE,NIGHT VISION",2
"GOGGLE,VIDEO       ",0
GOGGLES            ,0
"GOGGLES KIT,VEHICLE OPS",2
"GOGGLES,BALLISTIC  ",2
"GOGGLES,INDUSTRIAL",0
"GOGGLES,NIGHT VISION",2
"GOGGLES,NIGHTVISIO ",0
"GOGGLES,PROTECTIVE,INFECTION",0
"GOGGLES,SMOKE      ",0
"GOGGLES,SUN",0
"GOGGLES,SUN,WIND AND DUST",0
"GOGGLES-SUN,WIND AND DUST",0
"GOVERNOR,AIRCRAFT TURBINE ENGINE",0
"GOVERNOR,POWER TURB",0
"GOWN,HOSPITAL PATIENT",0
"GPS EQUIPMENT, DEMIL C",0
"GPS EQUIPMENT, DEMIL D",0
GPS SOUNDING SYSTEM,0
"GRADER,ROAD,MOTORIZED",0
"GRADER,ROAD,MOTORIZED,ARMORED",2
GRAPHICS PLOTTER   ,0
"GRAPNEL,TRIPWIRE   ",0
"GRAPPLING HOOK,COLLAPSIBLE",0
"GREASE GUN,PNEUMATIC",2
GREASE TANK AND ACC,0
"GREASE,AIRCRAFT",0
"GREASE,AUTOMOTIVE AND ARTILLERY",0
GREEN BEAM LASER   ,0
"GRENADE POUCH,MAINTENANCE OF ORDER AND CROWD CONTROL",2
GRENADIER SET      ,0
GRIDDLE,0
"GRILL, OUTDOOR",0
"GRILLE,METAL",0
"GRILLE,METALLIC    ",0
"GRINDER, POWER",0
"GRINDER,BENCH      ",0
"GRINDER,DIE,PNEUMATIC,PORTABLE",0
"GRINDER,DISK,ELECTRIC,PORTABLE",0
"GRINDER,ELECTRIC,PORTABLE",0
"GRINDER,PNEUMATIC,VERTICAL",0
GRINDER-ELECTRIC,0
"GRINDING AND BUFFING MACHINE,UTILITY",0
"GRINDING MACHINE,BELT,VERTICAL",0
"GRINDING MACHINE,UTILITY",0
GRINDING MACHINES,0
"GRIP ASSEMBLY,CONTROLLER,AIRCRAFT",0
"GRIP ASSEMBLY,MAIN ROTOR",0
"GRIP,ASSEMBLY      ",0
"GRIP,CARBINE",0
"GRIP,COLLECTIVE STICK",0
"GRIP,HANDLE",0
"GRIP,MACHINE GUN",2
"GRIP,PISTOL",2
"GRIP,PISTOL,LASER  ",2
"GRIP,RIFLE",2
"GRIP,SHOTGUN       ",2
"GRIP,SHOTGUN SLIDE ",2
"GRIP,STOCK,RIFLE   ",2
"GROMMET,NONMETALLIC",0
GROUND ANCHOR KIT,0
GROUND CLOTH,0
GROUND EFFECT VEHICLES,3
GROUND SENSOR AND AREA SURVEILLANCE SYSTEM,0
GROUND STAKE       ,0
GROUNDING KIT      ,0
GUARD SHIN RIGID   ,0
"GUARD,AXE,LEATHER  ",0
"GUARD,BRUSH,VEHICULAR",0
"GUARD,FAN IMPELLER",0
"GUARD,HAND,GUN",2
"GUARD,LEG,BASEBALL",0
"GUARD,SAFETY,TIRE INFLATION",0
"GUARD,SHIN",0
"GUARD,SPLASH,VEHICULAR",0
"GUARD,SWITCH",0
"GUARD,TRIGGER",0
"GUIDE,CONTROL STICK",0
"GUIDE,FIRING PIN",0
"GUIDE,PLATFORM     ",0
"GUIDE,RECOIL SPRING",0
"GUIDE,SPRING,GRADIE",0
GUITAR,0
"GUITAR,ELECTRIC    ",0
GUN CABINET/SAFE,0
"GUN,AIR BLOW",0
"GUN,RIVET PIN",1
"GUN,TASER          ",1
GUN/RIFLE CASES,2
GUNNER PROTECTION KIT,2
"GUNS, THROUGH 30MM",1
GYM,0
GYM BENCH,0
HALLIGAN BAR       ,0
HAMMER AND HAMMER PIN RETAINER ASSEMBLY,0
"HAMMER, NON-POWERED",0
"HAMMER,FIRING,SMALL ARMS",2
"HAMMER,HAND",0
"HAMMER,PNEUMATIC,PORTABLE",0
"HAMMER,REFLEX TESTING",0
"HAMMER,ROTARY,ELECTRIC,PORTABLE",0
"HAMMER-BRUSH,WELDERS",0
"HAMMER-DRILL,ELECTRIC,PORTABLE",0
"HAMMOCK,JUNGLE",0
HAND CART,0
HAND CLEANER,0
HAND DOLLY,0
"HAND DRILL, NON-POWERED",0
HAND JACK,0
"HAND PUNCH, NON-POWERED",0
HAND SANITIZER     ,0
"HAND SANITIZER,ALCOHOL FREE",0
HAND TOOL,0
"HAND TOOLS, EDGED, NONPOWERED",0
"HAND TOOLS, NONEDGED, NONPOWERED",0
"HAND TOOLS, POWER DRIVEN",0
"HAND TRUCK,STRAPPING COIL",0
"HAND, HEADSETS, MICS AND SPEAKERS",0
"HANDCART,MAIL",0
HANDCUFFS,0
HANDGUARD          ,0
HANDGUARD ASSEMBLY ,0
HANDGUARD FREEFLOAT,0
"HANDGUARD,LOWER    ",0
"HANDGUARD,UPPER    ",0
HANDHELD DEVICE,0
"HANDLE ASSEMBLY,CHARGING",0
"HANDLE,DOOR",0
"HANDLE,DOOR,VEHICULAR",0
"HANDLE,DRIVERS HATCH",0
"HANDLE,GUN CARRYING",2
"HANDLE,MANUAL      ",0
"HANDLE,MATTOCK-PICK",0
"HANDLE,SCREWDRIVER",0
"HANDLE,SOCKET WRENCH",0
"HANDLE,SURGICAL KNIFE,DETACHABLE BLADE",0
"HANDLE,TORQUE WRENCH",0
HANDSET,0
"HANGER ASSEMBLY,DRI",0
"HANGER ASSEMBLY,ROTOR DRIVE SHAFT,AIRCRAFT",0
"HANGER,BEARING,TAIL",0
"HANGER,TAIL ROTOR D",0
"HARD DRIVE, EXTERNAL",0
"HARD DRIVE, INTERNAL",0
"HARDWARE KIT,ELECTRONIC EQUIPMENT",0
"HARDWARE KIT,MECHANIC EQUIPMENT",0
"HARDWARE KIT,NVG   ",0
"HARDWARE, COMMERCIAL",0
"HARNESS ASSEMBLY,LOWERING DEVI",0
"HARNESS ASSEMBLY,TROOP TYPE II",0
HARNESS BACKUP ALAR,0
"HARNESS BRANCH,MBU ",0
HARNESS SPIE       ,0
"HARNESS,AIRCRAFT SAFETY,SHOULDER",0
"HARNESS,CHEST,MEDICAL",0
"HARNESS,CHEST,MEDICAL ASSAULT",0
"HARNESS,CLIMBING MOUNTAIN",0
"HARNESS,FLOTATION COLLAR",0
"HARNESS,NIGHT VISION GOGGLES",2
"HARNESS,PERSONNEL PARACHUTE,BACK",0
"HARNESS,PERSONNEL PARACHUTE,BACK AND CHEST,TROOP",0
"HARNESS,PERSONNEL PARACHUTE,CHEST",0
"HARNESS,PERSONNEL PARACHUTE,TORSO SUIT",0
"HARNESS,PERSONNEL,EXTRACTION SYTEM",0
"HARNESS,QUICK RELEASE",0
"HARNESS,RAPPELLING ",0
"HARNESS,RETAINING",0
"HARNESS,SAFETY,INDUSTRIAL",0
"HARNESS,SURVIVAL KI",0
"HARNESS,SURVIVAL VEST",2
"HARNESS,VARIO SIT  ",0
"HASP,HINGED",0
"HAT,CAMOUFLAGE PATTERN",2
"HAT,SUN",0
"HATCH COVER,HEATER ",0
"HATCH,FLOOR        ",0
"HATCH,ROOF ASSEMBLY,VEHICLE",0
"HAZARD-DETECTING INSTRUMENTS, APPARATUS",0
HAZMAT CHEM PROTECTIVE SUITS,0
HAZMAT LOCKER      ,0
HAZMAT SPILL CONTAINMENT AND CLEAN-UP EQUIP,0
HEAD ASSEMBLY-TH   ,0
"HEAD,ROTARY WING",0
"HEADBAND,GOGGLES",0
HEADLAMP,0
HEADLAMP           ,0
"HEADLAMP,EMERGENCY",0
"HEADLAMP,MEDICAL   ",0
"HEADLAMP,MEDICAL,NVG GREEN LENS",0
HEADLIGHT,0
"HEADPIECE,GAS      ",0
HEADS UP DISPLAY   ,0
HEADSET,0
HEADSET ASSEMBLY   ,0
HEADSET KIT        ,0
"HEADSET,ACOUSTICAL",0
"HEADSET,DIVERS COMMUNICATION",0
"HEADSET,ELECTRICAL",0
"HEADSET,HN,DC,LF,RG",0
HEADSET-MICROPHONE,0
HEADSETS           ,0
HEADSUP LIGHT      ,0
HEALTH AND COMFORT PACK,0
HEAT EXCHANGERS AND STEAM CONDENSERS,0
"HEAT GUN,ELECTRIC",2
"HEAT PACK,INSTANT  ",0
HEAT SHRINK TUBING ,0
"HEATER, SPACE",0
"HEATER,DUCT TYPE,PORTABLE",0
"HEATER,FAN         ",0
"HEATER,MULTI-FUEL  ",0
"HEATER,SPACE",0
"HEATER,SPACE,ELECTRIC",0
"HEATER,VEHICULAR,COMPARTMENT",0
"HEATER,WATER AND RATION",0
"HEATER,WATER,GAS",0
HEATSHIELD ASSEMBLY,0
"HEATSHIELD,DRIVE SH",0
HELI VAC FAST ROPE ,0
"HELICOPTER,FLIGHT TRAINER",0
"HELICOPTER,FLIGHT TRAINER TH55A",0
"HELICOPTER,MEDEVAC ",3
"HELICOPTER,OBSERVATION",3
"HELICOPTER,SEARCH AND RESCUE",3
"HELICOPTER,UTILITY",3
HELI-VAC FAST ROPE ,0
"HELMET COVER,BALLIS",2
HELMET OPTICS ASSEMBLY,2
"HELMET,ADVANCED COMBAT",2
"HELMET,ALTERNATE   ",2
"HELMET,BATTLE,MK7  ",2
"HELMET,BODY ARMOR",2
"HELMET,COMBAT VEHICLE CREWMANS",2
"HELMET,COMBAT VEHICLE CREWMAN'S",2
"HELMET,CRASH",2
"HELMET,EXPLOSIVE ORDNANCE DISP",2
"HELMET,EXPLOSIVE ORDNANCE DISPOSAL",2
"HELMET,FLYERS",2
"HELMET,FLYER'S",2
"HELMET,FLYERS,MODIFICATION KIT",2
"HELMET,GROUND TROOPS",2
"HELMET,GROUND TROOPS'",2
"HELMET,GROUND TROOPS-PARACHUTISTS",2
"HELMET,MOUNT,BRACKE",2
"HELMET,PADDED",2
"HELMET,PHONE TALKERS",2
"HELMET,SAFETY",0
"HELMET,WELDERS",0
"HELMET,WELDER'S",0
"HELMET,WELDING     ",0
"HEMOSTAT,ABSORBABLE",0
"HIDE TOOLS,SNIPER  ",0
HIGH EXPLOSIVE POUCH,2
HIGHWAY SAFETY KIT ,0
"HINGE,ACCESS DOOR",0
"HINGE,DOOR,VEHICULAR",0
HIP ABDUCTION MACHINE,0
HIP ADDUCTION MACHINE,0
HITS COMMUNICATIONS NETWORK,0
HMMWV ADAPTER KIT  ,0
HMMWV DOORS,0
"HOBBLES,ANIMAL",0
"HOE,MORTAR MIXING",0
"HOISERY AND CLOTHING ACCESSORIES, MENS",0
"HOIST UNIT,ENGINE  ",0
"HOIST,CHAIN",0
"HOIST,INTERNAL RESCUE",0
"HOIST,NYLON STRAP  ",0
"HOIST,WIRE ROPE",0
"HOISTING UNIT,TRIPOD",0
HOLDER BATON       ,0
"HOLDER SECTION,NIGHT VISION VIEWER",2
"HOLDER,BADGE",0
"HOLDER,BELT FLASHLT",0
"HOLDER,BORESCOPE KIT",0
"HOLDER,FLASHLIGHT  ",0
"HOLDER,GEARSHAFT   ",0
"HOLDER,HANGING FILE",0
"HOLDER,HOG",0
"HOLDER,KEY",0
"HOLDER,LIGHT",0
"HOLDER,MICROPHONE",0
"HOLDER,MUD FLAP,LEFT SIDE",0
"HOLDER,MULTIPLE MAGAZINE",2
"HOLDER,SCREWDRIVER BIT",0
"HOLDER,SUTURE NEEDLE",0
"HOLDER,TELESCOPE MOUNT",0
"HOLDER,TUBE,TRACHEA",0
HOLE CUTTER SET    ,0
HOLSTER,0
HOLSTER LEG EXTENDER,0
"HOLSTER,HARNESS PAR",0
"HOLSTER,PISTOL",2
"HOLSTER,RADIO      ",0
"HOLSTER,RADIO,MBITR",0
"HOLSTER,TACTICAL   ",2
"HOLSTER,TACTICAL PLATFORM",2
"HOOD,ANTIFLASH",0
"HOOD,CHEMICAL-BIOLOGICAL MASK",0
"HOOD,COLD WEATHER",0
"HOOD,COMBAT VEHICLE CREWMENS COVERALLS",0
"HOOD,FLYERS",0
"HOOD,HEAT PROTECTIVE",0
"HOOD,PROTECTIVE,ANT",0
HOOK AND LINE KIT  ,0
HOOK AND LINE SET  ,0
"HOOK ASSEMBLY,CARGO",0
HOOK BLOCK ASSEMBLY,0
"HOOK KNIFE,RESCUE  ",0
"HOOK, CABLE",0
"HOOK,BOAT",0
"HOOK,CARGO",0
"HOOK,CHAIN,S",0
"HOOK,DRAG CHUTE MECHANISM",0
"HOOK,GRAB",0
"HOOK,GRAPNEL       ",0
"HOOK,HOIST",0
"HOOK,PINTLE",0
"HOOK,TIEDOWN STRAP ",0
"HOOK,TOW",0
"HOOK,TRACHEAL      ",0
"HORN,AIR           ",0
"HORN,ELEVATOR      ",0
"HORN,LOUDSPEAKER",0
"HORN,SIGNAL",0
"HOSE AND TUBING, FLEXIBLE",0
"HOSE ASSEMBLY,AIR BREATHING",0
"HOSE ASSEMBLY,NONMETALLIC",0
"HOSE,AIR DUCT",0
"HOSE,NONMETALLIC",0
HOSPITAL AND SURGICAL CLOTHING,0
HOSPITAL CART,0
HOSPITAL CHAIR,0
HOSPITAL EXAM EQUIPMENT,0
"HOSPITAL FURNITURE, EQUIP AND SUPPLIES",0
HOSPITAL LIGHT,0
HOUSEHOLD AND COMMERCIAL UTILITY CONTAIN,0
HOUSEHOLD FURNISHINGS,0
HOUSEHOLD FURNITURE,0
HOUSING ASSY GEARBO,0
"HOUSING ASSY,MECHAN",0
"HOUSING ASSY,NOZZLE",0
"HOUSING,ANTIFRICTION BEARING,AIRCRAFT GAS TURBINE ENGINE",0
"HOUSING,BEARING UNIT",0
"HOUSING,CAMERA     ",0
"HOUSING,FREEWHEELIN",0
"HOUSING,GEARBOX,TURBINE ENGINE",0
"HOUSING,IMAGE INTENSIFIER,NIGHT VISION",2
"HOUSING,INPUT,TRANS",0
"HOUSING,MECHANICAL DRIVE",0
"HOUSING,REDUCTION  ",0
"HOUSING,RESERVOIR,H",0
"HOUSING,TRIGGER",0
"HOUSING,VISOR      ",0
HP LASERJET YAZICI ,0
HP OFFICEJET PRO PL,0
HUB,0
"HUB ASSEMBLY,COLLEC",0
"HUB ASSEMBLY,COLLECTIVE",0
"HUB ASSEMBLY,VEHICULAR",0
HUB TOOL           ,0
"HUB,NETWORK",0
"HUB,ROTOR,HELICOPTER",0
HUMANITARIAN DAILY RATION,0
HUTCH,0
HYDRATION SYSTEM,0
HYDRAULIC AND PNEUMATIC PRESSES,0
"HYDRAULIC FLUID,AUTOMATIC TRANSMISSION",0
HYDRAULIC LINE TOOL,0
HYPOTHERMIA MANAGEMENT KIT,0
"ICE MAKER,COMPACT",0
"ICE MAKING MACHINE,CUBE",0
"ICE MAKING MACHINE,FLAKE",0
ICEMAKER-DISPENSER ,0
"IGNITER,FRICTION",0
"IGNITER,SHOCK TUBE",0
"ILLUMINATOR,INFRARED",0
"ILLUMINATOR,INTEGRA",0
"ILLUMINATOR,INTEGRATED,SMALL ARMS",2
IMAGE CONTROL UNIT WITH CONTAINER,0
"IMAGE CONVERTER,NIGHT VISION",2
IMAGE INTENSIFIER,0
IMAGE INTENSIFIER  ,0
"IMAGE INTENSIFIER TUBE,NIGHT VISION",2
"IMAGE INTENSIFIER,N",0
"IMAGE INTENSIFIER,NIGHT VISION",2
"IMAGER ASSEMBLY,INF",0
"IMAGER KIT,THERMAL ",2
"IMAGER,OPTICAL     ",0
"IMPACT DRILL, POWER",0
"IMPELLER,FAN,AXIAL",0
"IMPELLER,TRBINE FA ",0
"INCLINOMETER,AIRCRAFT",0
"INDEX SHEET SET,LOOSE-LEAF BINDER",0
"INDEX,ELEVATION    ",0
"INDICATOR,AIR SPEED",0
"INDICATOR,ANGLE COS",0
"INDICATOR,ATTITUDE",0
"INDICATOR,CARBON MONOXIDE",0
"INDICATOR,COURSE",0
"INDICATOR,ELECTRICAL TACHOMETER",0
"INDICATOR,LIQUID QUANTITY",0
"INDICATOR,MASTER CA",0
"INDICATOR,METEOROLOGICAL DATA",0
"INDICATOR,PRESSURE",0
"INDICATOR,RADIAC",0
"INDICATOR,SAFETY,RI",0
"INDICATOR,SHIPS POSITION",0
"INDICATOR,SLIP     ",0
"INDICATOR,TEMPERATURE,THERMOCOUPLE",0
"INDICATOR,TORQUE METER",0
"INDICATOR,TORQUEMETER",0
"INDICATOR,TURN AND SLIP",0
"INDICATOR,VERTICAL VELOCITY",0
"INDICATOR,WIND DIRECTION AND SPEED",0
INDIVIDUAL BAG,0
INDIVIDUAL BELT,0
INDIVIDUAL CASE,0
INDIVIDUAL EQUIPMENT,0
INDIVIDUAL EQUIPMENT KIT,0
INDIVIDUAL HOLSTER,0
